date,BOM Data,Weather Station Data
12/07/2019 00:00,14.88,0.0
12/07/2019 01:00,14.88,0.0
12/07/2019 02:00,14.88,0.0
12/07/2019 03:00,14.88,0.0
12/07/2019 04:00,14.88,0.0
12/07/2019 05:00,14.88,0.0
12/07/2019 06:00,14.88,0.0
12/07/2019 07:00,14.88,29.245
12/07/2019 08:00,14.88,393.11
12/07/2019 09:00,14.88,529.07
12/07/2019 10:00,14.88,600.57
12/07/2019 11:00,14.88,602.34
12/07/2019 12:00,14.88,532.85
12/07/2019 13:00,14.88,392.55
12/07/2019 14:00,14.88,257.81
12/07/2019 15:00,14.88,193.77
12/07/2019 16:00,14.88,66.88
12/07/2019 17:00,14.88,7.96
12/07/2019 18:00,14.88,0.0
12/07/2019 19:00,14.88,0.0
12/07/2019 20:00,14.88,0.0
12/07/2019 21:00,14.88,0.0
12/07/2019 22:00,14.88,0.0
12/07/2019 23:00,14.88,0.0
13/07/2019 00:00,14.83,0.0
13/07/2019 01:00,14.83,0.0
13/07/2019 02:00,14.83,0.0
13/07/2019 03:00,14.83,0.0
13/07/2019 04:00,14.83,0.0
13/07/2019 05:00,14.83,0.0
13/07/2019 06:00,14.83,0.0
13/07/2019 07:00,14.83,42.985
13/07/2019 08:00,14.83,379.875
13/07/2019 09:00,14.83,544.87
13/07/2019 10:00,14.83,598.94
13/07/2019 11:00,14.83,485.24
13/07/2019 12:00,14.83,513.65
13/07/2019 13:00,14.83,390.195
13/07/2019 14:00,14.83,263.99
13/07/2019 15:00,14.83,187.76
13/07/2019 16:00,14.83,67.44
13/07/2019 17:00,14.83,8.985
13/07/2019 18:00,14.83,0.0
13/07/2019 19:00,14.83,0.0
13/07/2019 20:00,14.83,0.0
13/07/2019 21:00,14.83,0.0
13/07/2019 22:00,14.83,0.0
13/07/2019 23:00,14.83,0.0
14/07/2019 00:00,14.99,0.0
14/07/2019 01:00,14.99,0.0
14/07/2019 02:00,14.99,0.0
14/07/2019 03:00,14.99,0.0
14/07/2019 04:00,14.99,0.0
14/07/2019 05:00,14.99,0.0
14/07/2019 06:00,14.99,0.0
14/07/2019 07:00,14.99,29.33
14/07/2019 08:00,14.99,396.82
14/07/2019 09:00,14.99,522.19
14/07/2019 10:00,14.99,578.87
14/07/2019 11:00,14.99,584.42
14/07/2019 12:00,14.99,526.605
14/07/2019 13:00,14.99,383.87
14/07/2019 14:00,14.99,261.94
14/07/2019 15:00,14.99,191.62
14/07/2019 16:00,14.99,62.23
14/07/2019 17:00,14.99,9.525
14/07/2019 18:00,14.99,0.0
14/07/2019 19:00,14.99,0.0
14/07/2019 20:00,14.99,0.0
14/07/2019 21:00,14.99,0.0
14/07/2019 22:00,14.99,0.0
14/07/2019 23:00,14.99,0.0
15/07/2019 00:00,15.05,0.0
15/07/2019 01:00,15.05,0.0
15/07/2019 02:00,15.05,0.0
15/07/2019 03:00,15.05,0.0
15/07/2019 04:00,15.05,0.0
15/07/2019 05:00,15.05,0.0
15/07/2019 06:00,15.05,0.0
15/07/2019 07:00,15.05,36.86
15/07/2019 08:00,15.05,395.05
15/07/2019 09:00,15.05,522.47
15/07/2019 10:00,15.05,576.09
15/07/2019 11:00,15.05,518.16
15/07/2019 12:00,15.05,522.015
15/07/2019 13:00,15.05,378.49
15/07/2019 14:00,15.05,264.41
15/07/2019 15:00,15.05,178.945
15/07/2019 16:00,15.05,60.84
15/07/2019 17:00,15.05,9.74
15/07/2019 18:00,15.05,0.0
15/07/2019 19:00,15.05,0.0
15/07/2019 20:00,15.05,0.0
15/07/2019 21:00,15.05,0.0
15/07/2019 22:00,15.05,0.0
15/07/2019 23:00,15.05,0.0
16/07/2019 00:00,15.11,0.0
16/07/2019 01:00,15.11,0.0
16/07/2019 02:00,15.11,0.0
16/07/2019 03:00,15.11,0.0
16/07/2019 04:00,15.11,0.0
16/07/2019 05:00,15.11,0.0
16/07/2019 06:00,15.11,0.0
16/07/2019 07:00,15.11,32.02
16/07/2019 08:00,15.11,393.42
16/07/2019 09:00,15.11,533.58
16/07/2019 10:00,15.11,597.79
16/07/2019 11:00,15.11,603.35
16/07/2019 12:00,15.11,528.005
16/07/2019 13:00,15.11,393.14
16/07/2019 14:00,15.11,287.5
16/07/2019 15:00,15.11,165.485
16/07/2019 16:00,15.11,62.93
16/07/2019 17:00,15.11,10.815
16/07/2019 18:00,15.11,0.0
16/07/2019 19:00,15.11,0.0
16/07/2019 20:00,15.11,0.0
16/07/2019 21:00,15.11,0.0
16/07/2019 22:00,15.11,0.0
16/07/2019 23:00,15.11,0.0
17/07/2019 00:00,15.17,0.0
17/07/2019 01:00,15.17,0.0
17/07/2019 02:00,15.17,0.0
17/07/2019 03:00,15.17,0.0
17/07/2019 04:00,15.17,0.0
17/07/2019 05:00,15.17,0.0
17/07/2019 06:00,15.17,0.0
17/07/2019 07:00,15.17,34.76
17/07/2019 08:00,15.17,386.51
17/07/2019 09:00,15.17,526.81
17/07/2019 10:00,15.17,587.74
17/07/2019 11:00,15.17,605.16
17/07/2019 12:00,15.17,535.87
17/07/2019 13:00,15.17,396.23
17/07/2019 14:00,15.17,297.36
17/07/2019 15:00,15.17,144.56
17/07/2019 16:00,15.17,64.84
17/07/2019 17:00,15.17,10.595
17/07/2019 18:00,15.17,0.0
17/07/2019 19:00,15.17,0.0
17/07/2019 20:00,15.17,0.0
17/07/2019 21:00,15.17,0.0
17/07/2019 22:00,15.17,0.0
17/07/2019 23:00,15.17,0.0
18/07/2019 00:00,15.26,0.0
18/07/2019 01:00,15.26,0.0
18/07/2019 02:00,15.26,0.0
18/07/2019 03:00,15.26,0.0
18/07/2019 04:00,15.26,0.0
18/07/2019 05:00,15.26,0.0
18/07/2019 06:00,15.26,0.0
18/07/2019 07:00,15.26,33.19
18/07/2019 08:00,15.26,410.06
18/07/2019 09:00,15.26,539.38
18/07/2019 10:00,15.26,606.65
18/07/2019 11:00,15.26,608.8
18/07/2019 12:00,15.26,555.965
18/07/2019 13:00,15.26,404.67
18/07/2019 14:00,15.26,297.95
18/07/2019 15:00,15.26,133.325
18/07/2019 16:00,15.26,69.18
18/07/2019 17:00,15.26,11.82
18/07/2019 18:00,15.26,0.0
18/07/2019 19:00,15.26,0.0
18/07/2019 20:00,15.26,0.0
18/07/2019 21:00,15.26,0.0
18/07/2019 22:00,15.26,0.0
18/07/2019 23:00,15.26,0.0
19/07/2019 00:00,14.08,0.0
19/07/2019 01:00,14.08,0.0
19/07/2019 02:00,14.08,0.0
19/07/2019 03:00,14.08,0.0
19/07/2019 04:00,14.08,0.0
19/07/2019 05:00,14.08,0.0
19/07/2019 06:00,14.08,0.0
19/07/2019 07:00,14.08,41.74
19/07/2019 08:00,14.08,366.09
19/07/2019 09:00,14.08,508.4
19/07/2019 10:00,14.08,582.7
19/07/2019 11:00,14.08,595.4
19/07/2019 12:00,14.08,532.89
19/07/2019 13:00,14.08,400.4
19/07/2019 14:00,14.08,317.49
19/07/2019 15:00,14.08,137.995
19/07/2019 16:00,14.08,68.68
19/07/2019 17:00,14.08,11.62
19/07/2019 18:00,14.08,0.0
19/07/2019 19:00,14.08,0.0
19/07/2019 20:00,14.08,0.0
19/07/2019 21:00,14.08,0.0
19/07/2019 22:00,14.08,0.0
19/07/2019 23:00,14.08,0.0
20/07/2019 00:00,14.02,0.0
20/07/2019 01:00,14.02,0.0
20/07/2019 02:00,14.02,0.0
20/07/2019 03:00,14.02,0.0
20/07/2019 04:00,14.02,0.0
20/07/2019 05:00,14.02,0.0
20/07/2019 06:00,14.02,0.0
20/07/2019 07:00,14.02,73.04
20/07/2019 08:00,14.02,364.81
20/07/2019 09:00,14.02,513.875
20/07/2019 10:00,14.02,586.175
20/07/2019 11:00,14.02,589.7
20/07/2019 12:00,14.02,537.21
20/07/2019 13:00,14.02,414.43
20/07/2019 14:00,14.02,349.63
20/07/2019 15:00,14.02,160.76
20/07/2019 16:00,14.02,120.13
20/07/2019 17:00,14.02,11.035
20/07/2019 18:00,14.02,0.0
20/07/2019 19:00,14.02,0.0
20/07/2019 20:00,14.02,0.0
20/07/2019 21:00,14.02,0.0
20/07/2019 22:00,14.02,0.0
20/07/2019 23:00,14.02,0.0
21/07/2019 00:00,14.34,0.0
21/07/2019 01:00,14.34,0.0
21/07/2019 02:00,14.34,0.0
21/07/2019 03:00,14.34,0.0
21/07/2019 04:00,14.34,0.0
21/07/2019 05:00,14.34,0.0
21/07/2019 06:00,14.34,0.0
21/07/2019 07:00,14.34,105.13
21/07/2019 08:00,14.34,372.795
21/07/2019 09:00,14.34,582.27
21/07/2019 10:00,14.34,584.35
21/07/2019 11:00,14.34,602.55
21/07/2019 12:00,14.34,564.18
21/07/2019 13:00,14.34,436.445
21/07/2019 14:00,14.34,295.45
21/07/2019 15:00,14.34,132.6
21/07/2019 16:00,14.34,70.09
21/07/2019 17:00,14.34,12.55
21/07/2019 18:00,14.34,0.0
21/07/2019 19:00,14.34,0.0
21/07/2019 20:00,14.34,0.0
21/07/2019 21:00,14.34,0.0
21/07/2019 22:00,14.34,0.0
21/07/2019 23:00,14.34,0.0
22/07/2019 00:00,15.61,0.0
22/07/2019 01:00,15.61,0.0
22/07/2019 02:00,15.61,0.0
22/07/2019 03:00,15.61,0.0
22/07/2019 04:00,15.61,0.0
22/07/2019 05:00,15.61,0.0
22/07/2019 06:00,15.61,0.0
22/07/2019 07:00,15.61,36.385
22/07/2019 08:00,15.61,469.02
22/07/2019 09:00,15.61,242.32
22/07/2019 10:00,15.61,594.63
22/07/2019 11:00,15.61,625.505
22/07/2019 12:00,15.61,571.16
22/07/2019 13:00,15.61,426.03
22/07/2019 14:00,15.61,312.11
22/07/2019 15:00,15.61,138.205
22/07/2019 16:00,15.61,71.48
22/07/2019 17:00,15.61,11.28
22/07/2019 18:00,15.61,0.0
22/07/2019 19:00,15.61,0.0
22/07/2019 20:00,15.61,0.0
22/07/2019 21:00,15.61,0.0
22/07/2019 22:00,15.61,0.0
22/07/2019 23:00,15.61,0.0
23/07/2019 00:00,15.68,0.0
23/07/2019 01:00,15.68,0.0
23/07/2019 02:00,15.68,0.0
23/07/2019 03:00,15.68,0.0
23/07/2019 04:00,15.68,0.0
23/07/2019 05:00,15.68,0.0
23/07/2019 06:00,15.68,0.0
23/07/2019 07:00,15.68,111.375
23/07/2019 08:00,15.68,359.37
23/07/2019 09:00,15.68,525.215
23/07/2019 10:00,15.68,607.69
23/07/2019 11:00,15.68,613.75
23/07/2019 12:00,15.68,587.76
23/07/2019 13:00,15.68,446.52
23/07/2019 14:00,15.68,301.445
23/07/2019 15:00,15.68,139.925
23/07/2019 16:00,15.68,71.37
23/07/2019 17:00,15.68,16.61
23/07/2019 18:00,15.68,0.0
23/07/2019 19:00,15.68,0.0
23/07/2019 20:00,15.68,0.0
23/07/2019 21:00,15.68,0.0
23/07/2019 22:00,15.68,0.0
23/07/2019 23:00,15.68,0.0
24/07/2019 00:00,15.11,0.0
24/07/2019 01:00,15.11,0.0
24/07/2019 02:00,15.11,0.0
24/07/2019 03:00,15.11,0.0
24/07/2019 04:00,15.11,0.0
24/07/2019 05:00,15.11,0.0
24/07/2019 06:00,15.11,0.0
24/07/2019 07:00,15.11,151.3
24/07/2019 08:00,15.11,393.335
24/07/2019 09:00,15.11,530.65
24/07/2019 10:00,15.11,594.705
24/07/2019 11:00,15.11,631.31
24/07/2019 12:00,15.11,597.27
24/07/2019 13:00,15.11,447.315
24/07/2019 14:00,15.11,293.475
24/07/2019 15:00,15.11,141.52
24/07/2019 16:00,15.11,70.83
24/07/2019 17:00,15.11,17.91
24/07/2019 18:00,15.11,0.0
24/07/2019 19:00,15.11,0.0
24/07/2019 20:00,15.11,0.0
24/07/2019 21:00,15.11,0.0
24/07/2019 22:00,15.11,0.0
24/07/2019 23:00,15.11,0.0
25/07/2019 00:00,11.95,0.0
25/07/2019 01:00,11.95,0.0
25/07/2019 02:00,11.95,0.0
25/07/2019 03:00,11.95,0.0
25/07/2019 04:00,11.95,0.0
25/07/2019 05:00,11.95,0.0
25/07/2019 06:00,11.95,0.0
25/07/2019 07:00,11.95,111.36
25/07/2019 08:00,11.95,110.25
25/07/2019 09:00,11.95,524.71
25/07/2019 10:00,11.95,614.72
25/07/2019 11:00,11.95,621.215
25/07/2019 12:00,11.95,610.71
25/07/2019 13:00,11.95,566.015
25/07/2019 14:00,11.95,390.75
25/07/2019 15:00,11.95,98.06
25/07/2019 16:00,11.95,61.19
25/07/2019 17:00,11.95,12.6
25/07/2019 18:00,11.95,0.0
25/07/2019 19:00,11.95,0.0
25/07/2019 20:00,11.95,0.0
25/07/2019 21:00,11.95,0.0
25/07/2019 22:00,11.95,0.0
25/07/2019 23:00,11.95,0.0
26/07/2019 00:00,15.9,0.0
26/07/2019 01:00,15.9,0.0
26/07/2019 02:00,15.9,0.0
26/07/2019 03:00,15.9,0.0
26/07/2019 04:00,15.9,0.0
26/07/2019 05:00,15.9,0.0
26/07/2019 06:00,15.9,0.0
26/07/2019 07:00,15.9,117.505
26/07/2019 08:00,15.9,392.66
26/07/2019 09:00,15.9,366.105
26/07/2019 10:00,15.9,655.045
26/07/2019 11:00,15.9,606.51
26/07/2019 12:00,15.9,203.65
26/07/2019 13:00,15.9,163.505
26/07/2019 14:00,15.9,333.69
26/07/2019 15:00,15.9,116.835
26/07/2019 16:00,15.9,85.0
26/07/2019 17:00,15.9,17.61
26/07/2019 18:00,15.9,0.0
26/07/2019 19:00,15.9,0.0
26/07/2019 20:00,15.9,0.0
26/07/2019 21:00,15.9,0.0
26/07/2019 22:00,15.9,0.0
26/07/2019 23:00,15.9,0.0
27/07/2019 00:00,14.24,0.0
27/07/2019 01:00,14.24,0.0
27/07/2019 02:00,14.24,0.0
27/07/2019 03:00,14.24,0.0
27/07/2019 04:00,14.24,0.0
27/07/2019 05:00,14.24,0.0
27/07/2019 06:00,14.24,0.0
27/07/2019 07:00,14.24,64.925
27/07/2019 08:00,14.24,394.29
27/07/2019 09:00,14.24,529.57
27/07/2019 10:00,14.24,614.29
27/07/2019 11:00,14.24,614.29
27/07/2019 12:00,14.24,599.665
27/07/2019 13:00,14.24,483.73
27/07/2019 14:00,14.24,296.39
27/07/2019 15:00,14.24,103.635
27/07/2019 16:00,14.24,89.17
27/07/2019 17:00,14.24,19.61
27/07/2019 18:00,14.24,0.0
27/07/2019 19:00,14.24,0.0
27/07/2019 20:00,14.24,0.0
27/07/2019 21:00,14.24,0.0
27/07/2019 22:00,14.24,0.0
27/07/2019 23:00,14.24,0.0
28/07/2019 00:00,12.15,0.0
28/07/2019 01:00,12.15,0.0
28/07/2019 02:00,12.15,0.0
28/07/2019 03:00,12.15,0.0
28/07/2019 04:00,12.15,0.0
28/07/2019 05:00,12.15,0.0
28/07/2019 06:00,12.15,0.0
28/07/2019 07:00,12.15,128.57
28/07/2019 08:00,12.15,433.11
28/07/2019 09:00,12.15,537.33
28/07/2019 10:00,12.15,617.085
28/07/2019 11:00,12.15,481.52
28/07/2019 12:00,12.15,705.34
28/07/2019 13:00,12.15,521.5
28/07/2019 14:00,12.15,116.75
28/07/2019 15:00,12.15,216.62
28/07/2019 16:00,12.15,43.26
28/07/2019 17:00,12.15,12.6
28/07/2019 18:00,12.15,0.0
28/07/2019 19:00,12.15,0.0
28/07/2019 20:00,12.15,0.0
28/07/2019 21:00,12.15,0.0
28/07/2019 22:00,12.15,0.0
28/07/2019 23:00,12.15,0.0
29/07/2019 00:00,15.96,0.0
29/07/2019 01:00,15.96,0.0
29/07/2019 02:00,15.96,0.0
29/07/2019 03:00,15.96,0.0
29/07/2019 04:00,15.96,0.0
29/07/2019 05:00,15.96,0.0
29/07/2019 06:00,15.96,0.0
29/07/2019 07:00,15.96,126.955
29/07/2019 08:00,15.96,385.61
29/07/2019 09:00,15.96,536.19
29/07/2019 10:00,15.96,605.07
29/07/2019 11:00,15.96,628.91
29/07/2019 12:00,15.96,114.94
29/07/2019 13:00,15.96,468.47
29/07/2019 14:00,15.96,145.36
29/07/2019 15:00,15.96,162.03
29/07/2019 16:00,15.96,82.71
29/07/2019 17:00,15.96,19.3
29/07/2019 18:00,15.96,0.0
29/07/2019 19:00,15.96,0.0
29/07/2019 20:00,15.96,0.0
29/07/2019 21:00,15.96,0.0
29/07/2019 22:00,15.96,0.0
29/07/2019 23:00,15.96,0.0
30/07/2019 00:00,15.11,0.0
30/07/2019 01:00,15.11,0.0
30/07/2019 02:00,15.11,0.0
30/07/2019 03:00,15.11,0.0
30/07/2019 04:00,15.11,0.0
30/07/2019 05:00,15.11,0.0
30/07/2019 06:00,15.11,0.0
30/07/2019 07:00,15.11,134.54
30/07/2019 08:00,15.11,387.05
30/07/2019 09:00,15.11,528.2
30/07/2019 10:00,15.11,604.44
30/07/2019 11:00,15.11,636.045
30/07/2019 12:00,15.11,598.055
30/07/2019 13:00,15.11,471.715
30/07/2019 14:00,15.11,307.99
30/07/2019 15:00,15.11,208.15
30/07/2019 16:00,15.11,109.26
30/07/2019 17:00,15.11,4.61
30/07/2019 18:00,15.11,0.0
30/07/2019 19:00,15.11,0.0
30/07/2019 20:00,15.11,0.0
30/07/2019 21:00,15.11,0.0
30/07/2019 22:00,15.11,0.0
30/07/2019 23:00,15.11,0.0
31/07/2019 00:00,13.03,0.0
31/07/2019 01:00,13.03,0.0
31/07/2019 02:00,13.03,0.0
31/07/2019 03:00,13.03,0.0
31/07/2019 04:00,13.03,0.0
31/07/2019 05:00,13.03,0.0
31/07/2019 06:00,13.03,0.0
31/07/2019 07:00,13.03,154.235
31/07/2019 08:00,13.03,413.63
31/07/2019 09:00,13.03,539.68
31/07/2019 10:00,13.03,613.245
31/07/2019 11:00,13.03,627.935
31/07/2019 12:00,13.03,647.77
31/07/2019 13:00,13.03,121.97
31/07/2019 14:00,13.03,133.085
31/07/2019 15:00,13.03,154.405
31/07/2019 16:00,13.03,109.38
31/07/2019 17:00,13.03,20.13
31/07/2019 18:00,13.03,0.0
31/07/2019 19:00,13.03,0.0
31/07/2019 20:00,13.03,0.0
31/07/2019 21:00,13.03,0.0
31/07/2019 22:00,13.03,0.0
31/07/2019 23:00,13.03,0.0
